TIMESTAMP,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,LONG TERM FUEL TRIM BANK 2,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT TERM FUEL TRIM BANK 2,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
1503676660845,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676679194,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676702691,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676706741,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676710748,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676714758,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676718871,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676722890,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676726894,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676730920,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676757962,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676808957,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676816214,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676833994,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676848958,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676852968,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676857190,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676861228,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676872753,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676876876,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676908179,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676912182,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676936636,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676940638,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676944640,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676948643,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676952654,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676956659,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676960661,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676968664,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503676994490,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677011336,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677015341,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677019375,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677023396,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677027458,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677031466,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677106354,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677110364,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677134553,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677161047,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677179074,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677217524,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677221847,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677225866,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677257073,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677266308,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677270325,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677274348,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677334047,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677338056,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677342114,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677346141,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677350194,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677354197,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677362155,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677454164,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677509766,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677515716,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677520177,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677577080,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677581109,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677585123,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677589132,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677593140,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677616404,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677620410,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677624439,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677628451,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677632455,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677636489,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677660625,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677692410,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677779518,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677821038,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677841087,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677845102,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677849109,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677853113,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677857116,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677877370,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677881379,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677885397,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677889413,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677893421,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677897424,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677901429,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677942215,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677964160,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503677977362,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678042784,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678047157,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678065091,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678069101,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678109056,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678117364,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678132426,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678136460,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678140472,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678144480,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678148485,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678152501,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678156507,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678171282,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678178894,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678195379,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678224887,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678245064,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678325047,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678329080,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678372038,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678376046,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678380050,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678384059,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678388069,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678392073,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678396076,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678400085,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678404090,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678408093,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678412098,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678416100,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678420106,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678424109,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678428113,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678432119,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678436129,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678440133,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678444140,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678448150,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678452155,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678456173,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678460177,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678464190,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678468214,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678472225,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678476231,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678480234,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678484239,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678488241,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678492246,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678496256,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678500265,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678504278,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678508292,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678512296,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678516304,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678520321,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678524331,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678528336,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678532339,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678536346,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678540350,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678544353,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678548363,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678552367,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678556371,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678560374,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678564376,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678568383,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678572393,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678576399,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678580409,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678584414,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678588429,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678592434,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678596447,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678600457,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678604466,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678608471,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678616593,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678623608,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678627614,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678635018,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678639033,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678643076,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678647081,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678651100,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678655112,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678659129,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678673248,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678678838,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678684566,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678706054,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678710092,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678714130,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678718138,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678722142,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678726145,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678730157,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678734165,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678738188,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678742197,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678746205,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678750209,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678754217,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678758239,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678762243,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678766253,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678770261,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678774265,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678778269,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678795428,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678804242,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678824485,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678828515,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678832522,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678836604,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678840652,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678844693,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678848698,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678852718,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678856731,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678860744,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678898951,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678902975,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678912386,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678972728,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678976732,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678986710,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678991139,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503678995144,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679032046,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679049282,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679088446,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679103250,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679107253,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679145147,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679149159,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679162047,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679166052,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679170124,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679175060,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679179068,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
1503679194426,,,,,,,,,-100%,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,53,16,4,8,2017
