TIMESTAMP,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,LONG TERM FUEL TRIM BANK 2,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT TERM FUEL TRIM BANK 2,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
1503573550416,,70,,41%,,1357,22,,,38,,22,,,,5%,MIL is OFF1 codes,P0133,66.7%,,20,10,3,8,2017
1503573556422,,70,,41%,,,73,,,39,,23,,,,10%,MIL is OFF1 codes,P0133,62.0%,,20,10,3,8,2017
1503573562436,,71,,41%,,1719,46,,,38,,33,,,,12%,MIL is OFF1 codes,P0133,67.1%,,20,10,3,8,2017
1503573568442,,71,,41%,,1536,33,,,38,,25,,,,6%,MIL is OFF1 codes,P0133,49.4%,,20,10,3,8,2017
1503573574446,,72,,41%,,956,80,,,39,,16,,,,3%,MIL is OFF1 codes,P0133,44.7%,,20,10,3,8,2017
1503573580459,,72,,41%,,,32,,,38,,12,,,,4%,MIL is OFF1 codes,P0133,52.5%,,20,10,3,8,2017
1503573586476,,72,,41%,,810,28,,,38,,0,,,,2%,MIL is OFF1 codes,P0133,54.1%,,20,10,3,8,2017
1503573592486,,72,,41%,,778,29,,,39,,0,,,,2%,MIL is OFF1 codes,P0133,58.8%,,20,10,3,8,2017
1503573598493,,73,,41%,,775,30,,,39,,0,,,,3%,MIL is OFF1 codes,P0133,56.5%,,20,10,3,8,2017
1503573604499,,74,,41%,,905,63,,,39,,10,,,,7%,MIL is OFF1 codes,P0133,52.9%,,20,10,3,8,2017
1503573610505,,75,,41%,,1322,86,,,39,,22,,,,17%,MIL is OFF1 codes,P0133,54.9%,,20,10,3,8,2017
1503573616511,,75,,41%,,1815,86,,,39,,26,,,,26%,MIL is OFF1 codes,P0133,59.6%,,20,10,3,8,2017
1503573622518,,76,,41%,,1570,25,,,39,,22,,,,5%,MIL is OFF1 codes,P0133,67.1%,,20,10,3,8,2017
1503573628526,,77,,41%,,776,31,,,39,,3,,,,3%,MIL is OFF1 codes,P0133,50.6%,,20,10,3,8,2017
1503573634532,,78,,41%,,,60,,,39,,22,,,,12%,MIL is OFF1 codes,P0133,49.0%,,20,10,3,8,2017
1503573640541,,78,,41%,,1609,44,,,39,,35,,,,10%,MIL is OFF1 codes,P0133,67.1%,,20,10,3,8,2017
1503573646546,,78,,41%,,2282,21,,,39,,38,,,,5%,MIL is OFF1 codes,P0133,71.4%,,20,10,3,8,2017
1503573652552,,79,,41%,,2220,21,,,39,,38,,,,6%,MIL is OFF1 codes,P0133,43.5%,,20,10,3,8,2017
1503573658565,,78,,41%,,2350,20,,,39,,41,,,,6%,MIL is OFF1 codes,P0133,44.7%,,20,10,3,8,2017
1503573664578,,77,,41%,,1378,27,,,39,,13,,,,3%,MIL is OFF1 codes,P0133,43.5%,,20,10,3,8,2017
1503573670583,,76,,41%,,772,30,,,39,,0,,,,2%,MIL is OFF1 codes,P0133,57.6%,,20,10,3,8,2017
1503573676599,,75,,41%,,,32,,,39,,28,,,,5%,MIL is OFF1 codes,P0133,55.3%,,20,10,3,8,2017
1503573682605,,75,,41%,,1961,19,,,39,,30,,,,4%,MIL is OFF1 codes,P0133,54.9%,,20,10,3,8,2017
1503573688612,,75,,41%,,1272,58,,,39,,30,,,,9%,MIL is OFF1 codes,P0133,52.9%,,20,10,3,8,2017
1503573694619,,75,,41%,,1472,43,,,39,,40,,,,,MIL is OFF1 codes,P0133,70.2%,,20,10,3,8,2017
1503573700625,,74,,41%,,1703,38,,,39,,43,,,,,MIL is OFF1 codes,P0133,70.2%,,20,10,3,8,2017
1503573706632,,74,,41%,,1824,36,,,39,,47,,,,,MIL is OFF1 codes,P0133,72.9%,,20,10,3,8,2017
1503573712639,,73,,41%,,1955,33,,,39,,50,,,,,MIL is OFF1 codes,P0133,74.1%,,20,10,3,8,2017
1503573718652,,73,,41%,,2022,32,,,39,,51,,,,8%,MIL is OFF1 codes,P0133,76.1%,,20,10,3,8,2017
1503573724664,,72,,41%,,1990,32,,,39,,50,,,,8%,MIL is OFF1 codes,P0133,76.1%,,20,10,3,8,2017
1503573730676,,72,,41%,,1992,32,,,39,,51,,,,8%,MIL is OFF1 codes,P0133,76.1%,,20,10,3,8,2017
1503573736682,,71,,41%,,2029,31,,,39,,51,,,,8%,MIL is OFF1 codes,P0133,76.1%,,20,10,3,8,2017
1503573742688,,70,,41%,,2141,36,,,39,,55,,,,10%,MIL is OFF1 codes,P0133,74.1%,,20,10,3,8,2017
1503573748696,,70,,41%,,2197,30,,,39,,55,,,,,MIL is OFF1 codes,P0133,77.6%,,20,10,3,8,2017
1503573754710,,69,,41%,,2139,31,,,39,,53,,,,,MIL is OFF1 codes,P0133,77.6%,,20,10,3,8,2017
1503573760719,,69,,41%,,1305,42,,,39,,52,,,,6%,MIL is OFF1 codes,P0133,50.2%,,20,10,3,8,2017
1503573766734,,69,,41%,,1689,34,,,39,,53,,,,9%,MIL is OFF1 codes,P0133,69.0%,,20,10,3,8,2017
1503573772740,,69,,41%,,1500,25,,,39,,25,,,,2%,MIL is OFF1 codes,P0133,43.5%,,20,10,3,8,2017
1503573778747,,69,,41%,,2095,80,,,39,,31,,,,21%,MIL is OFF1 codes,P0133,61.2%,,20,10,3,8,2017
1503573784753,,69,,41%,,2291,25,,,39,,45,,,,18%,MIL is OFF1 codes,P0133,69.0%,,20,10,3,8,2017
1503573790768,,69,,41%,,2020,66,,,39,,55,,,,17%,MIL is OFF1 codes,P0133,67.8%,,20,10,3,8,2017
1503573796775,,69,,41%,,1710,49,,,39,,55,,,,11%,MIL is OFF1 codes,P0133,69.4%,,20,10,3,8,2017
1503573802781,,69,,41%,,1580,21,,,39,,35,,,,3%,MIL is OFF1 codes,P0133,45.9%,,20,10,3,8,2017
1503573808786,,69,,41%,,930,94,,,40,,36,,,,20%,MIL is OFF1 codes,P0133,55.3%,,20,10,3,8,2017
1503573814793,,69,,41%,,1230,51,,,39,,40,,,,7%,MIL is OFF1 codes,P0133,56.5%,,20,10,3,8,2017
1503573820800,,70,,41%,,1320,22,,,39,,40,,,,4%,MIL is OFF1 codes,P0133,42.4%,,20,10,3,8,2017
1503573826806,,70,,41%,,1221,41,,,39,,38,,,,6%,MIL is OFF1 codes,P0133,65.9%,,20,10,3,8,2017
1503573832812,,69,,41%,,1309,40,,,39,,41,,,,9%,MIL is OFF1 codes,P0133,65.5%,,20,10,3,8,2017
1503573838819,,69,,41%,,881,32,,,39,,20,,,,3%,MIL is OFF1 codes,P0133,49.0%,,20,10,3,8,2017
1503573844825,,70,,41%,,829,83,,,40,,20,,,,8%,MIL is OFF1 codes,P0133,51.8%,,20,10,3,8,2017
1503573850832,,70,,41%,,1614,64,,,39,,35,,,,14%,MIL is OFF1 codes,P0133,64.3%,,20,10,3,8,2017
1503573856838,,70,,41%,,1544,48,,,39,,38,,,,,MIL is OFF1 codes,P0133,51.4%,,20,10,3,8,2017
1503573862844,,71,,41%,,1708,51,,,39,,45,,,,11%,MIL is OFF1 codes,P0133,67.8%,,20,10,3,8,2017
1503573868851,,71,,41%,,1889,48,,,39,,48,,,,11%,MIL is OFF1 codes,P0133,69.4%,,20,10,3,8,2017
1503573874856,,71,,41%,,1698,19,,,39,,31,,,,3%,MIL is OFF1 codes,P0133,44.3%,,20,10,3,8,2017
1503573880862,,71,,41%,,808,29,,,39,,11,,,,3%,MIL is OFF1 codes,P0133,55.3%,,20,10,3,8,2017
1503573886875,,71,,41%,,2013,44,,,39,,27,,,,13%,MIL is OFF1 codes,P0133,67.8%,,20,10,3,8,2017
1503573892880,,72,,41%,,1786,40,,,39,,36,,,,11%,MIL is OFF1 codes,P0133,69.4%,,20,10,3,8,2017
1503573898898,,72,,41%,,1301,30,,,39,,16,,,,3%,MIL is OFF1 codes,P0133,43.1%,,20,10,3,8,2017
1503573904903,,72,,41%,,1485,19,,,39,,27,,,,4%,MIL is OFF1 codes,P0133,72.5%,,20,10,3,8,2017
1503573910909,,72,,41%,,1142,24,,,40,,27,,,,3%,MIL is OFF1 codes,P0133,60.0%,,20,10,3,8,2017
1503573916920,,72,,41%,,1112,62,,,41,,31,,,,9%,MIL is OFF1 codes,P0133,61.2%,,20,10,3,8,2017
1503573922926,,72,,41%,,1351,29,,,40,,33,,,,5%,MIL is OFF1 codes,P0133,67.1%,,20,10,3,8,2017
1503573928948,,72,,41%,,1279,23,,,40,,30,,,,3%,MIL is OFF1 codes,P0133,47.1%,,20,10,3,8,2017
1503573934954,,72,,41%,,1216,48,,,40,,33,,,,10%,MIL is OFF1 codes,P0133,63.5%,,20,10,3,8,2017
1503573940960,,72,,41%,,740,82,,,41,,16,,,,2%,MIL is OFF1 codes,P0133,52.9%,,20,10,3,8,2017
1503573946965,,72,,41%,,1385,33,,,40,,26,,,,6%,MIL is OFF1 codes,P0133,65.5%,,20,10,3,8,2017
1503573952986,,72,,41%,,1572,22,,,40,,28,,,,7%,MIL is OFF1 codes,P0133,67.1%,,20,10,3,8,2017
1503573958992,,72,,41%,,1588,21,,,40,,23,,,,4%,MIL is OFF1 codes,P0133,71.4%,,20,10,3,8,2017
1503573964998,,72,,41%,,990,57,,,41,,21,,,,4%,MIL is OFF1 codes,P0133,45.9%,,20,10,3,8,2017
1503573971004,,72,,41%,,1488,23,,,40,,25,,,,4%,MIL is OFF1 codes,P0133,67.8%,,20,10,3,8,2017
1503573977011,,72,,41%,,1357,27,,,40,,18,,,,4%,MIL is OFF1 codes,P0133,64.3%,,20,10,3,8,2017
1503573983016,,73,,41%,,,64,,,41,,26,,,,11%,MIL is OFF1 codes,P0133,59.6%,,20,10,3,8,2017
1503573989023,,73,,41%,,1736,44,,,40,,32,,,,7%,MIL is OFF1 codes,P0133,72.5%,,20,10,3,8,2017
1503573995029,,73,,41%,,1689,20,,,40,,22,,,,3%,MIL is OFF1 codes,P0133,55.3%,,20,10,3,8,2017
1503574001036,,73,,41%,,1558,43,,,41,,28,,,,6%,MIL is OFF1 codes,P0133,68.2%,,20,10,3,8,2017
1503574007041,,72,,41%,,1783,30,,,40,,31,,,,7%,MIL is OFF1 codes,P0133,73.7%,,20,10,3,8,2017
1503574013046,,72,,41%,,1634,19,,,40,,26,,,,3%,MIL is OFF1 codes,P0133,54.9%,,20,10,3,8,2017
1503574019051,,72,,41%,,1505,21,,,41,,25,,,,4%,MIL is OFF1 codes,P0133,69.0%,,20,10,3,8,2017
1503574025056,,72,,41%,,1531,39,,,41,,30,,,,7%,MIL is OFF1 codes,P0133,70.2%,,20,10,3,8,2017
1503574031070,,72,,41%,,1882,42,,,41,,35,,,,4%,MIL is OFF1 codes,P0133,70.6%,,20,10,3,8,2017
1503574037076,,72,,41%,,1183,28,,,41,,23,,,,3%,MIL is OFF1 codes,P0133,45.9%,,20,10,3,8,2017
1503574043082,,72,,41%,,1170,43,,,41,,31,,,,8%,MIL is OFF1 codes,P0133,62.0%,,20,10,3,8,2017
1503574049102,,73,,41%,,1192,36,,,41,,27,,,,3%,MIL is OFF1 codes,P0133,52.9%,,20,10,3,8,2017
1503574055107,,73,,41%,,1099,44,,,41,,27,,,,6%,MIL is OFF1 codes,P0133,59.6%,,20,10,3,8,2017
1503574061122,,72,,41%,,1124,36,,,41,,28,,,,5%,MIL is OFF1 codes,P0133,68.2%,,20,10,3,8,2017
1503574067127,,72,,41%,,1093,25,,,41,,25,,,,3%,MIL is OFF1 codes,P0133,64.7%,,20,10,3,8,2017
1503574073142,,72,,41%,,801,30,,,41,,13,,,,3%,MIL is OFF1 codes,P0133,46.7%,,20,10,3,8,2017
1503574079157,,72,,41%,,1355,40,,,41,,27,,,,11%,MIL is OFF1 codes,P0133,60.0%,,20,10,3,8,2017
1503574085171,,72,,41%,,1511,47,,,41,,31,,,,10%,MIL is OFF1 codes,P0133,67.8%,,20,10,3,8,2017
1503574091176,,72,,41%,,1731,22,,,41,,30,,,,5%,MIL is OFF1 codes,P0133,54.9%,,20,10,3,8,2017
1503574097183,,72,,41%,,1309,28,,,41,,12,,,,4%,MIL is OFF1 codes,P0133,55.3%,,20,10,3,8,2017
1503574103196,,72,,41%,,794,31,,,41,,1,,,,2%,MIL is OFF1 codes,P0133,57.3%,,20,10,3,8,2017
1503574109204,,72,,41%,,755,35,,,42,,7,,,,7%,MIL is OFF1 codes,P0133,57.6%,,20,10,3,8,2017
1503574115212,,72,,41%,,,50,,,42,,,,,,7%,MIL is OFF1 codes,P0133,63.5%,,20,10,3,8,2017
1503574121219,,73,,41%,,1248,49,,,42,,27,,,,9%,MIL is OFF1 codes,P0133,51.8%,,20,10,3,8,2017
1503574127233,,74,,41%,,1576,20,,,41,,25,,,,3%,MIL is OFF1 codes,P0133,72.9%,,20,10,3,8,2017
1503574133239,,74,,41%,,786,29,,,41,,2,,,,2%,MIL is OFF1 codes,P0133,53.7%,,20,10,3,8,2017
1503574139245,,74,,41%,,775,29,,,42,,0,,,,2%,MIL is OFF1 codes,P0133,56.5%,,20,10,3,8,2017
1503574145250,,75,,41%,,778,29,,,42,,0,,,,2%,MIL is OFF1 codes,P0133,56.5%,,20,10,3,8,2017
1503574151255,,75,,41%,,1132,49,,,42,,11,,,,7%,MIL is OFF1 codes,P0133,62.4%,,20,10,3,8,2017
1503574157261,,75,,41%,,1894,22,,,42,,25,,,,14%,MIL is OFF1 codes,P0133,66.7%,,20,10,3,8,2017
1503574163268,,76,,41%,,1932,85,,,42,,42,,,,22%,MIL is OFF1 codes,P0133,62.4%,,20,10,3,8,2017
1503574169275,,77,,41%,,2907,20,,,40,,46,,,,11%,MIL is OFF1 codes,P0133,68.2%,,20,10,3,8,2017
1503574175280,,77,,41%,,1807,79,,,41,,50,,,,26%,MIL is OFF1 codes,P0133,60.8%,,20,10,3,8,2017
1503574181286,,77,,41%,,2066,88,,,41,,55,,,,22%,MIL is OFF1 codes,P0133,65.9%,,20,10,3,8,2017
1503574187291,,77,,41%,,2175,58,,,40,,52,,,,20%,MIL is OFF1 codes,P0133,67.1%,,20,10,3,8,2017
1503574193296,,76,,41%,,1629,90,,,41,,41,,,,3%,MIL is OFF1 codes,P0133,43.5%,,20,10,3,8,2017
1503574199311,,75,,41%,,2029,60,,,41,,53,,,,17%,MIL is OFF1 codes,P0133,63.1%,,20,10,3,8,2017
1503574205318,,75,,41%,,1998,19,,,40,,40,,,,4%,MIL is OFF1 codes,P0133,47.8%,,20,10,3,8,2017
1503574211324,,75,,41%,,1239,24,,,41,,27,,,,4%,MIL is OFF1 codes,P0133,54.9%,,20,10,3,8,2017
1503574217330,,75,,41%,,935,94,,,42,,25,,,,26%,MIL is OFF1 codes,P0133,53.7%,,20,10,3,8,2017
1503574223342,,74,,41%,,1230,24,,,41,,30,,,,4%,MIL is OFF1 codes,P0133,63.1%,,20,10,3,8,2017
1503574229351,,74,,41%,,1223,22,,,41,,31,,,,3%,MIL is OFF1 codes,P0133,45.5%,,20,10,3,8,2017
1503574235356,,74,,41%,,1165,27,,,42,,20,,,,3%,MIL is OFF1 codes,P0133,45.9%,,20,10,3,8,2017
1503574241371,,74,,41%,,954,55,,,42,,30,,,,11%,MIL is OFF1 codes,P0133,48.2%,,20,10,3,8,2017
1503574247377,,74,,41%,,1012,50,,,42,,26,,,,3%,MIL is OFF1 codes,P0133,44.7%,,20,10,3,8,2017
1503574253383,,75,,41%,,1550,20,,,41,,38,,,,5%,MIL is OFF1 codes,P0133,63.5%,,20,10,3,8,2017
1503574259389,,75,,41%,,1816,66,,,42,,58,,,,32%,MIL is OFF1 codes,P0133,59.6%,,20,10,3,8,2017
1503574265395,,74,,41%,,2392,21,,,41,,52,,,,6%,MIL is OFF1 codes,P0133,49.0%,,20,10,3,8,2017
1503574271401,,73,,41%,,1882,67,,,42,,50,,,,18%,MIL is OFF1 codes,P0133,56.5%,,20,10,3,8,2017
1503574277407,,72,,41%,,2076,97,,,41,,52,,,,40%,MIL is OFF1 codes,P0133,62.0%,,20,10,3,8,2017
1503574283413,,71,,41%,,,95,,,40,,52,,,,34%,MIL is OFF1 codes,P0133,63.5%,,20,10,3,8,2017
1503574289418,,71,,41%,,1875,20,,,39,,37,,,,4%,MIL is OFF1 codes,P0133,74.1%,,20,10,3,8,2017
1503574295425,,71,,41%,,1173,26,,,40,,23,,,,3%,MIL is OFF1 codes,P0133,44.7%,,20,10,3,8,2017
1503574301430,,70,,41%,,788,44,,,41,,3,,,,2%,MIL is OFF1 codes,P0133,54.9%,,20,10,3,8,2017
1503574307436,,71,,41%,,1841,66,,,41,,28,,,,18%,MIL is OFF1 codes,P0133,62.4%,,20,10,3,8,2017
1503574313442,,72,,41%,,1983,54,,,41,,38,,,,14%,MIL is OFF1 codes,P0133,68.2%,,20,10,3,8,2017
1503574319447,,72,,41%,,786,51,,,42,,18,,,,2%,MIL is OFF1 codes,P0133,53.7%,,20,10,3,8,2017
1503574325453,,73,,41%,,1519,47,,,41,,32,,,,14%,MIL is OFF1 codes,P0133,63.1%,,20,10,3,8,2017
1503574331459,,73,,41%,,1747,18,,,41,,25,,,,3%,MIL is OFF1 codes,P0133,54.1%,,20,10,3,8,2017
1503574337471,,74,,41%,,1141,44,,,41,,23,,,,13%,MIL is OFF1 codes,P0133,58.8%,,20,10,3,8,2017
1503574343478,,75,,41%,,747,72,,,42,,,,,,10%,MIL is OFF1 codes,P0133,53.7%,,20,10,3,8,2017
1503574349486,,75,,41%,,1319,49,,,41,,27,,,,11%,MIL is OFF1 codes,P0133,59.6%,,20,10,3,8,2017
1503574355492,,75,,41%,,1545,32,,,41,,28,,,,6%,MIL is OFF1 codes,P0133,70.2%,,20,10,3,8,2017
1503574361498,,75,,41%,,1516,23,,,41,,26,,,,4%,MIL is OFF1 codes,P0133,65.5%,,20,10,3,8,2017
1503574367508,,75,,41%,,1374,31,,,42,,15,,,,5%,MIL is OFF1 codes,P0133,69.4%,,20,10,3,8,2017
1503574373514,,76,,41%,,777,47,,,42,,15,,,,8%,MIL is OFF1 codes,P0133,59.6%,,20,10,3,8,2017
1503574379520,,76,,41%,,800,41,,,42,,6,,,,3%,MIL is OFF1 codes,P0133,45.5%,,20,10,3,8,2017
1503574385525,,77,,41%,,771,33,,,42,,0,,,,3%,MIL is OFF1 codes,P0133,48.2%,,20,11,4,8,2017
1503659842575,,66,,41%,,1324,52,,,31,,,,,,9%,MIL is OFF1 codes,P0133,52.5%,,20,11,4,8,2017
1503659847048,,67,,41%,,2061,21,,,31,,27,,,,13%,MIL is OFF1 codes,P0133,69.0%,,20,11,4,8,2017
1503659851591,,67,,41%,,2210,24,,,31,,25,,,,4%,MIL is OFF1 codes,P0133,57.6%,,20,11,4,8,2017
1503659856053,,68,,41%,,1444,24,,,31,,26,,,,4%,MIL is OFF1 codes,P0133,71.8%,,20,11,4,8,2017
1503659860607,,68,,41%,,1359,26,,,31,,20,,,,4%,MIL is OFF1 codes,P0133,47.1%,,20,11,4,8,2017
1503659865060,,68,,41%,,821,35,,,31,,3,,,,4%,MIL is OFF1 codes,P0133,55.3%,,20,11,4,8,2017
1503659869619,,68,,41%,,810,33,,,31,,0,,,,3%,MIL is OFF1 codes,P0133,55.3%,,20,11,4,8,2017
1503659874075,,68,,41%,,813,33,,,31,,0,,,,3%,MIL is OFF1 codes,P0133,54.1%,,20,11,4,8,2017
1503659878634,,68,,41%,,821,33,,,31,,0,,,,3%,MIL is OFF1 codes,P0133,54.1%,,20,11,4,8,2017
1503659883093,,68,,41%,,806,33,,,31,,0,,,,3%,MIL is OFF1 codes,P0133,55.3%,,20,11,4,8,2017
1503659887643,,69,,41%,,812,33,,,31,,0,,,,3%,MIL is OFF1 codes,P0133,54.1%,,20,11,4,8,2017
1503659892096,,69,,41%,,826,33,,,31,,0,,,,3%,MIL is OFF1 codes,P0133,54.9%,,20,11,4,8,2017
1503659896649,,69,,41%,,810,33,,,31,,0,,,,3%,MIL is OFF1 codes,P0133,55.3%,,20,11,4,8,2017
1503659901116,,70,,41%,,823,33,,,31,,,,,,3%,MIL is OFF1 codes,P0133,53.7%,,20,11,4,8,2017
1503659907139,,70,,41%,,814,33,,,31,,0,,,,3%,MIL is OFF1 codes,P0133,57.3%,,20,11,4,8,2017
1503659913144,,71,,41%,,815,32,,,31,,0,,,,3%,MIL is OFF1 codes,P0133,56.5%,,20,11,4,8,2017
1503659917665,,72,,41%,,813,33,,,31,,0,,,,3%,MIL is OFF1 codes,P0133,55.3%,,20,11,4,8,2017
1503659922154,,72,,41%,,828,58,,,32,,7,,,,3%,MIL is OFF1 codes,P0133,56.5%,,20,11,4,8,2017
1503659926674,,72,,41%,,1386,28,,,31,,,,,,4%,MIL is OFF1 codes,P0133,56.1%,,20,11,4,8,2017
1503659931168,,73,,41%,,1436,28,,,32,,12,,,,4%,MIL is OFF1 codes,P0133,74.1%,,20,11,4,8,2017
1503659935677,,73,,41%,,1413,86,,,33,,30,,,,29%,MIL is OFF1 codes,P0133,60.8%,,20,11,4,8,2017
1503659940180,,73,,41%,,1653,91,,,33,,40,,,,22%,MIL is OFF1 codes,P0133,67.1%,,20,11,4,8,2017
1503659944697,,74,,41%,,2545,41,,,33,,46,,,,6%,MIL is OFF1 codes,P0133,66.7%,,20,11,4,8,2017
1503659949185,,74,,41%,,1800,22,,,32,,42,,,,4%,MIL is OFF1 codes,P0133,77.6%,,20,11,4,8,2017
1503659953703,,73,,41%,,1564,21,,,32,,35,,,,3%,MIL is OFF1 codes,P0133,43.5%,,20,11,4,8,2017
1503659958191,,73,,41%,,1217,31,,,33,,15,,,,4%,MIL is OFF1 codes,P0133,48.2%,,20,11,4,8,2017
1503659962707,,72,,41%,,818,33,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,54.9%,,20,11,4,8,2017
1503659967205,,72,,41%,,830,32,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,53.7%,,20,11,4,8,2017
1503659971717,,72,,41%,,809,33,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,55.3%,,20,11,4,8,2017
1503659976217,,72,,41%,,816,32,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,54.1%,,20,11,4,8,2017
1503659980721,,72,,41%,,819,32,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,55.3%,,20,11,4,8,2017
1503659985223,,72,,41%,,824,31,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,55.3%,,20,11,4,8,2017
1503659989726,,73,,41%,,821,32,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,54.1%,,20,11,4,8,2017
1503659994235,,73,,41%,,816,32,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,54.9%,,20,11,4,8,2017
1503659998731,,74,,41%,,985,59,,,33,,13,,,,9%,MIL is OFF1 codes,P0133,54.9%,,20,11,4,8,2017
1503660003249,,75,,41%,,1725,65,,,33,,30,,,,17%,MIL is OFF1 codes,P0133,52.9%,,20,11,4,8,2017
1503660007736,,75,,41%,,1879,76,,,33,,38,,,,20%,MIL is OFF1 codes,P0133,64.7%,,20,11,4,8,2017
1503660012263,,75,,41%,,2295,54,,,33,,42,,,,18%,MIL is OFF1 codes,P0133,70.2%,,20,11,4,8,2017
1503660016741,,75,,41%,,1709,27,,,33,,46,,,,9%,MIL is OFF1 codes,P0133,69.0%,,20,11,4,8,2017
1503660021268,,75,,41%,,2019,18,,,33,,51,,,,6%,MIL is OFF1 codes,P0133,77.3%,,20,11,4,8,2017
1503660025746,,75,,41%,,1893,19,,,33,,42,,,,4%,MIL is OFF1 codes,P0133,44.3%,,20,11,4,8,2017
1503660030273,,75,,41%,,1451,94,,,34,,38,,,,9%,MIL is OFF1 codes,P0133,46.7%,,20,11,4,8,2017
1503660034754,,74,,41%,,1732,44,,,33,,45,,,,13%,MIL is OFF1 codes,P0133,62.0%,,20,11,4,8,2017
1503660039286,,74,,41%,,1794,19,,,33,,43,,,,5%,MIL is OFF1 codes,P0133,72.9%,,20,11,4,8,2017
1503660043758,,73,,41%,,1769,38,,,33,,45,,,,6%,MIL is OFF1 codes,P0133,70.6%,,20,11,4,8,2017
1503660048297,,73,,41%,,1607,67,,,34,,43,,,,12%,MIL is OFF1 codes,P0133,50.6%,,20,11,4,8,2017
1503660052772,,72,,41%,,1808,24,,,33,,45,,,,6%,MIL is OFF1 codes,P0133,69.0%,,20,11,4,8,2017
1503660057304,,72,,41%,,1815,19,,,34,,42,,,,5%,MIL is OFF1 codes,P0133,69.0%,,20,11,4,8,2017
1503660061777,,72,,41%,,1430,59,,,35,,36,,,,4%,MIL is OFF1 codes,P0133,46.7%,,20,11,4,8,2017
1503660066309,,72,,41%,,1565,49,,,34,,41,,,,10%,MIL is OFF1 codes,P0133,66.7%,,20,11,4,8,2017
1503660070785,,72,,41%,,1510,60,,,35,,40,,,,9%,MIL is OFF1 codes,P0133,47.8%,,20,11,4,8,2017
1503660075321,,72,,41%,,1533,55,,,34,,33,,,,4%,MIL is OFF1 codes,P0133,50.2%,,20,11,4,8,2017
1503660079794,,71,,41%,,1463,95,,,35,,38,,,,24%,MIL is OFF1 codes,P0133,63.5%,,20,11,4,8,2017
1503660084325,,71,,41%,,1331,65,,,35,,37,,,,11%,MIL is OFF1 codes,P0133,50.2%,,20,11,4,8,2017
1503660088797,,71,,41%,,1652,20,,,35,,38,,,,4%,MIL is OFF1 codes,P0133,66.7%,,20,11,4,8,2017
1503660093338,,71,,41%,,1404,22,,,35,,35,,,,4%,MIL is OFF1 codes,P0133,52.5%,,20,11,4,8,2017
1503660097815,,72,,41%,,1274,62,,,35,,38,,,,14%,MIL is OFF1 codes,P0133,50.2%,,20,11,4,8,2017
1503660102343,,72,,41%,,1172,30,,,35,,18,,,,4%,MIL is OFF1 codes,P0133,48.2%,,20,11,4,8,2017
1503660106821,,72,,41%,,835,32,,,35,,8,,,,3%,MIL is OFF1 codes,P0133,54.9%,,20,11,4,8,2017
1503660111349,,72,,41%,,828,32,,,35,,0,,,,3%,MIL is OFF1 codes,P0133,53.7%,,20,11,4,8,2017
1503660115842,,72,,41%,,823,32,,,35,,0,,,,3%,MIL is OFF1 codes,P0133,54.1%,,20,11,4,8,2017
1503660120360,,72,,41%,,790,30,,,35,,0,,,,3%,MIL is OFF1 codes,P0133,55.3%,,20,11,4,8,2017
1503660124852,,72,,41%,,765,29,,,35,,1,,,,2%,MIL is OFF1 codes,P0133,56.1%,,20,11,4,8,2017
1503660129372,,73,,41%,,768,29,,,35,,0,,,,2%,MIL is OFF1 codes,P0133,58.4%,,20,11,4,8,2017
1503660133865,,74,,41%,,792,54,,,36,,10,,,,6%,MIL is OFF1 codes,P0133,56.5%,,20,11,4,8,2017
1503660138376,,75,,41%,,1586,25,,,35,,22,,,,6%,MIL is OFF1 codes,P0133,65.5%,,20,11,4,8,2017
1503660142883,,75,,41%,,1487,23,,,35,,22,,,,4%,MIL is OFF1 codes,P0133,51.8%,,20,11,4,8,2017
1503660147381,,75,,41%,,1299,85,,,36,,30,,,,12%,MIL is OFF1 codes,P0133,68.2%,,20,11,4,8,2017
1503660151893,,75,,41%,,1791,73,,,36,,33,,,,12%,MIL is OFF1 codes,P0133,69.0%,,20,11,4,8,2017
1503660156386,,75,,41%,,1644,68,,,36,,28,,,,16%,MIL is OFF1 codes,P0133,72.9%,,20,11,4,8,2017
1503660160908,,75,,41%,,1592,69,,,36,,31,,,,17%,MIL is OFF1 codes,P0133,65.9%,,20,11,4,8,2017
